Name,Artist,Album,Genres,Popularity,Available,Explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,track_href,analysis_url,track_uri,artist_uri,album_uri
Quarter Master,['Snarky Puppy'],GroundUP,"['contemporary jazz', 'funk rock', 'progressive jazz fusion']",32,True,False,0.575,0.852,2,-8.175,1,0.133,0.0214,0.768,0.861,0.547,122.305,524947,4,audio_features,https://api.spotify.com/v1/tracks/2zAGtTlxNoCKdhvdYfgCrU,https://api.spotify.com/v1/audio-analysis/2zAGtTlxNoCKdhvdYfgCrU,spotify:track:2zAGtTlxNoCKdhvdYfgCrU,['spotify:artist:7ENzCHnmJUr20nUjoZ0zZ1'],spotify:album:4qWfHgw5hnLchbK1HGEojo
Truth Lies Low,['Andrew Bird'],Are You Serious,"['baroque pop', 'chamber pop', 'chicago indie', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']",38,True,False,0.703,0.451,10,-11.492,1,0.047,0.737,0.105,0.0938,0.627,91.252,328813,4,audio_features,https://api.spotify.com/v1/tracks/3Z3dOgxFctCDTfwWL71sY5,https://api.spotify.com/v1/audio-analysis/3Z3dOgxFctCDTfwWL71sY5,spotify:track:3Z3dOgxFctCDTfwWL71sY5,['spotify:artist:4uSftVc3FPWe6RJuMZNEe9'],spotify:album:6TqAnRWjGY3ztfajmS0HSG
Pretender,['Official HIGE DANdism'],Traveler,"['anime', 'anime rock', 'j-pop']",59,True,False,0.538,0.869,8,-3.464,1,0.0275,0.047,0.0,0.14,0.369,91.972,326843,4,audio_features,https://api.spotify.com/v1/tracks/15HNdxGKNCIO9pgaY4n7FU,https://api.spotify.com/v1/audio-analysis/15HNdxGKNCIO9pgaY4n7FU,spotify:track:15HNdxGKNCIO9pgaY4n7FU,['spotify:artist:5Vo1hnCRmCM6M4thZCInCj'],spotify:album:17gzvH2FPpVhpuqalLFi9j
Magnetar (feat. Adam Deitch & Shaun Martin),"['Mark Lettieri', 'Adam Deitch', 'Shaun Martin']",Magnetar (feat. Adam Deitch & Shaun Martin),"['fort worth indie', 'uk contemporary jazz']",34,True,False,0.721,0.846,7,-6.828,1,0.0444,0.00384,0.868,0.0716,0.476,113.024,276293,4,audio_features,https://api.spotify.com/v1/tracks/3L3JqFvXR2Y2W9LhG1ZjE9,https://api.spotify.com/v1/audio-analysis/3L3JqFvXR2Y2W9LhG1ZjE9,spotify:track:3L3JqFvXR2Y2W9LhG1ZjE9,"['spotify:artist:3USL7r0FYOWUiTPQGz3HpP', 'spotify:artist:1robtEQJL2Fh639r3ksMfw', 'spotify:artist:14Im3li8h1ehG6eM3lersk']",spotify:album:7lE7qB2f0S6IL4aUJjKzA4
Play With Me,"['Taylor Eigsti', 'Becca Stevens', 'Gretchen Parlato']",Play With Me,"['contemporary jazz', 'modern jazz piano']",5,True,False,0.415,0.436,7,-12.58,1,0.0428,0.642,0.0273,0.112,0.444,179.973,211041,4,audio_features,https://api.spotify.com/v1/tracks/5nttXwiZDmLiS69J6v3eTx,https://api.spotify.com/v1/audio-analysis/5nttXwiZDmLiS69J6v3eTx,spotify:track:5nttXwiZDmLiS69J6v3eTx,"['spotify:artist:4HTzfZgrRnvNBnsXjhs4mp', 'spotify:artist:0Sh2X6e3JerGnyEF0vDgbk', 'spotify:artist:76Gi1qoWLrIerL5FcL0TZb']",spotify:album:3HC3JeDdApTMR21sSc2Gy0
Go Through the Night,['Elephant Gym'],Go Through the Night,"['instrumental math rock', 'southeast asian post-rock', 'taiwan indie', 'taiwan post-rock']",20,True,False,0.564,0.634,11,-11.382,1,0.0259,0.3,0.892,0.139,0.687,141.071,232723,3,audio_features,https://api.spotify.com/v1/tracks/4i5JVndJqlhJBlDxxG0esU,https://api.spotify.com/v1/audio-analysis/4i5JVndJqlhJBlDxxG0esU,spotify:track:4i5JVndJqlhJBlDxxG0esU,['spotify:artist:2rqNUPgkBgbhcRabUQ5C9g'],spotify:album:5o531AXozdkMPZC7UbTZxt
Blowin Steam (Open Up Your Mind),"['Mr Jukes', 'Barney Artist']",Blowin Steam (Open Up Your Mind),"['british soul', 'indie jazz', 'indie soul', 'uk alternative hip hop']",31,True,False,0.826,0.775,1,-4.839,1,0.0614,0.633,0.0549,0.0861,0.953,97.04,169627,4,audio_features,https://api.spotify.com/v1/tracks/1b2swn7KWK0vKLlORQuyNZ,https://api.spotify.com/v1/audio-analysis/1b2swn7KWK0vKLlORQuyNZ,spotify:track:1b2swn7KWK0vKLlORQuyNZ,"['spotify:artist:1y71H4hNtnHG7LeU1Y47FO', 'spotify:artist:5iRM7qYip6UNfQaPe2reCz']",spotify:album:2y4ggZTeQzx9r27UQjIG6K
Special,['Fat Night'],Live for Each Other,['indie soul'],36,True,False,0.75,0.421,6,-10.761,0,0.0833,0.182,0.0221,0.0719,0.693,125.025,274267,4,audio_features,https://api.spotify.com/v1/tracks/4vVgZDer6avz1Hz395sqCc,https://api.spotify.com/v1/audio-analysis/4vVgZDer6avz1Hz395sqCc,spotify:track:4vVgZDer6avz1Hz395sqCc,['spotify:artist:0jUjkZEu17LkjSEQJmcqqi'],spotify:album:3LEPfjcf5STf3EQj9jEfBU
かりそめDiva,['CRCK/LCKS'],Temporary vol.2,"['japanese alternative rock', 'japanese jazz fusion', 'japanese r&b']",16,True,False,0.371,0.872,1,-6.948,1,0.0534,0.00759,0.0265,0.0551,0.774,108.682,224453,4,audio_features,https://api.spotify.com/v1/tracks/73QiAjceOW1SxeED6Tj9Oz,https://api.spotify.com/v1/audio-analysis/73QiAjceOW1SxeED6Tj9Oz,spotify:track:73QiAjceOW1SxeED6Tj9Oz,['spotify:artist:1iCsnjNikUpDDGDAxBalTs'],spotify:album:6x7A9NxBbs9VYQc6KdSBng
ながいよる,['CRCK/LCKS'],Temporary,"['japanese alternative rock', 'japanese jazz fusion', 'japanese r&b']",18,True,False,0.345,0.756,4,-6.56,0,0.0982,0.535,4.56e-05,0.321,0.366,84.69,317180,4,audio_features,https://api.spotify.com/v1/tracks/1rV2JvzcqNzf3sYG2CKpsj,https://api.spotify.com/v1/audio-analysis/1rV2JvzcqNzf3sYG2CKpsj,spotify:track:1rV2JvzcqNzf3sYG2CKpsj,['spotify:artist:1iCsnjNikUpDDGDAxBalTs'],spotify:album:3dJVHANUesvpD3fz1Ilm7I
窓,['CRCK/LCKS'],Double Rift,"['japanese alternative rock', 'japanese jazz fusion', 'japanese r&b']",42,True,False,0.737,0.87,11,-7.162,0,0.0502,0.337,0.00764,0.0586,0.834,118.036,231747,4,audio_features,https://api.spotify.com/v1/tracks/0CWG1AdZJu8wCQ8UZEJwvf,https://api.spotify.com/v1/audio-analysis/0CWG1AdZJu8wCQ8UZEJwvf,spotify:track:0CWG1AdZJu8wCQ8UZEJwvf,['spotify:artist:1iCsnjNikUpDDGDAxBalTs'],spotify:album:4GlJPeO448wfQ5E1BDir2Y
KISS,['CRCK/LCKS'],Temporary,"['japanese alternative rock', 'japanese jazz fusion', 'japanese r&b']",36,True,False,0.692,0.722,0,-7.029,1,0.0449,0.372,0.0011,0.126,0.734,103.048,218838,4,audio_features,https://api.spotify.com/v1/tracks/75IO4ggOdcFC9xcEeiz9LV,https://api.spotify.com/v1/audio-analysis/75IO4ggOdcFC9xcEeiz9LV,spotify:track:75IO4ggOdcFC9xcEeiz9LV,['spotify:artist:1iCsnjNikUpDDGDAxBalTs'],spotify:album:3dJVHANUesvpD3fz1Ilm7I
It Could Happen To You,['Ryo Fukui'],シーナリィ,"['classic japanese jazz', 'japanese jazz']",48,True,False,0.627,0.507,5,-9.839,0,0.0318,0.814,0.123,0.117,0.535,101.346,256933,4,audio_features,https://api.spotify.com/v1/tracks/2fktrJuECcaRCgJuqwChL8,https://api.spotify.com/v1/audio-analysis/2fktrJuECcaRCgJuqwChL8,spotify:track:2fktrJuECcaRCgJuqwChL8,['spotify:artist:4V7Ate3UISn8cy06xnAprh'],spotify:album:5Uny0mkKiVGDat7H6SNDyS
Constant Surprises,['Little Dragon'],Little Dragon,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'gothenburg indie', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",44,True,False,0.68,0.613,1,-5.959,1,0.0612,0.0319,0.236,0.073,0.623,58.099,273547,4,audio_features,https://api.spotify.com/v1/tracks/1hLMDoAaoCTGi9MTYIU22W,https://api.spotify.com/v1/audio-analysis/1hLMDoAaoCTGi9MTYIU22W,spotify:track:1hLMDoAaoCTGi9MTYIU22W,['spotify:artist:6Tyzp9KzpiZ04DABQoedps'],spotify:album:34AtsFexhxnKPVJFtLIN1I
Blossoming,['Yakul'],Blossoming,['brighton indie'],15,True,False,0.651,0.556,11,-8.966,1,0.0822,0.088,0.000234,0.238,0.683,110.072,303867,4,audio_features,https://api.spotify.com/v1/tracks/4AYkRVDlBd4yVLcZ5zGidf,https://api.spotify.com/v1/audio-analysis/4AYkRVDlBd4yVLcZ5zGidf,spotify:track:4AYkRVDlBd4yVLcZ5zGidf,['spotify:artist:0Pi3s9W42iTzuxDp7GKIfO'],spotify:album:6aLfoAVZT7YNtEHXFPzWap
These Walls,['Moss Kena'],These Walls,['uk contemporary r&b'],28,True,False,0.403,0.397,5,-8.996,1,0.246,0.682,0.000308,0.108,0.211,93.845,213191,4,audio_features,https://api.spotify.com/v1/tracks/2AxpwJsPqDtO9Hd0ZDykU6,https://api.spotify.com/v1/audio-analysis/2AxpwJsPqDtO9Hd0ZDykU6,spotify:track:2AxpwJsPqDtO9Hd0ZDykU6,['spotify:artist:2u6jNcpusijFS6ZzuWRwMv'],spotify:album:76i47658YZnrGcnl2lot4V
Upholds All,"['Aberdeen', 'Bob Reynolds']",Downpour,[],15,True,False,0.406,0.563,6,-8.084,1,0.0301,0.181,0.0291,0.178,0.194,144.905,300797,4,audio_features,https://api.spotify.com/v1/tracks/4nQSBGpCO4c03c9rWJJSrO,https://api.spotify.com/v1/audio-analysis/4nQSBGpCO4c03c9rWJJSrO,spotify:track:4nQSBGpCO4c03c9rWJJSrO,"['spotify:artist:6Jmcju6CMozorqHCVoQB2e', 'spotify:artist:6GcgRheAQRGpkEhsg5nG6m']",spotify:album:6pDqUh2QdANymxY81DOP8f
The Black Messiah (Part Two),['George Duke'],Face The Music,"['funk', 'jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']",21,True,False,0.619,0.39,0,-11.484,1,0.0811,0.305,0.241,0.479,0.486,128.191,502640,4,audio_features,https://api.spotify.com/v1/tracks/2M2CIdO5ZX6SoXmIM5uVHd,https://api.spotify.com/v1/audio-analysis/2M2CIdO5ZX6SoXmIM5uVHd,spotify:track:2M2CIdO5ZX6SoXmIM5uVHd,['spotify:artist:3EB0uKE2lGw6BB1UFJrONl'],spotify:album:4YtWQbYhxKF0tRkvz9iLbp
Miss U,['Kiefer'],Miss U,"['indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",0,True,False,0.602,0.656,0,-11.573,0,0.0483,0.805,0.89,0.0984,0.344,84.978,274941,4,audio_features,https://api.spotify.com/v1/tracks/4ibSwQYaJqMkm6jpROby2E,https://api.spotify.com/v1/audio-analysis/4ibSwQYaJqMkm6jpROby2E,spotify:track:4ibSwQYaJqMkm6jpROby2E,['spotify:artist:5lDtfHPqWN6MG9tFywnW8J'],spotify:album:2bqFsn5Y7K2MAtWpQlNrdl
Stay With Me,['Hatchie'],Keepsake,"['art pop', 'brisbane indie', 'indie pop']",20,True,False,0.526,0.784,4,-8.045,1,0.043,0.000501,0.000294,0.184,0.594,113.494,295328,4,audio_features,https://api.spotify.com/v1/tracks/1SWEwVIE9QkmwjtKbtuhAj,https://api.spotify.com/v1/audio-analysis/1SWEwVIE9QkmwjtKbtuhAj,spotify:track:1SWEwVIE9QkmwjtKbtuhAj,['spotify:artist:3d7MqowTZa2bC5iy1JXLLt'],spotify:album:1hZ3vA8dOG0jrGbmNdaZFy
Nothing More,['Guards'],Nothing More,[],28,True,False,0.541,0.751,6,-8.116,1,0.0352,0.0268,0.000341,0.0964,0.845,90.975,229870,4,audio_features,https://api.spotify.com/v1/tracks/11Av7NIWdRnaZq7Dj3gOmg,https://api.spotify.com/v1/audio-analysis/11Av7NIWdRnaZq7Dj3gOmg,spotify:track:11Av7NIWdRnaZq7Dj3gOmg,['spotify:artist:0Zsp7eS6zZEDnEsZaJtr7U'],spotify:album:76ZTN8K3mlQpHcjg7loXxV
Argonauts,['The Little Ones'],The Dawn Sang Along,[],39,True,False,0.564,0.778,9,-6.763,1,0.0369,0.000101,0.00682,0.0661,0.616,120.012,187053,4,audio_features,https://api.spotify.com/v1/tracks/0A4nmNFa3HNGiyJLGoHJUg,https://api.spotify.com/v1/audio-analysis/0A4nmNFa3HNGiyJLGoHJUg,spotify:track:0A4nmNFa3HNGiyJLGoHJUg,['spotify:artist:2bDSLK8y2edA9n2TPbzv6h'],spotify:album:5vzEcIbZwkf5IMX4HLKSkQ
Don't Do It,"['Courtney Barnett', 'Vagabon']",Don't Do It,"['australian indie', 'indie pop', 'indie rock', 'melbourne indie']",24,True,False,0.543,0.567,3,-9.293,1,0.0251,0.0348,2.29e-06,0.124,0.681,80.039,288481,4,audio_features,https://api.spotify.com/v1/tracks/49u4DmaLem43M26Y5LIWiN,https://api.spotify.com/v1/audio-analysis/49u4DmaLem43M26Y5LIWiN,spotify:track:49u4DmaLem43M26Y5LIWiN,"['spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y', 'spotify:artist:17mwzDXKn4ra9cuxXaptwp']",spotify:album:19snXF0ds64uNJHdhHOi1c
La javanaise,"['André Manoukian', 'Melody Gardot']",La javanaise,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",24,True,False,0.438,0.106,7,-14.201,1,0.0384,0.979,0.0467,0.123,0.183,116.993,187970,3,audio_features,https://api.spotify.com/v1/tracks/3FWcz7sSIWuocQf6aGD68F,https://api.spotify.com/v1/audio-analysis/3FWcz7sSIWuocQf6aGD68F,spotify:track:3FWcz7sSIWuocQf6aGD68F,"['spotify:artist:5BfTfnzUSptoVhFigXMc1v', 'spotify:artist:2P1puQXmG48EVLBrHbum1J']",spotify:album:4JCDBFvsJciTTebsHMThGD
The Woman That Loves You,['Japanese Breakfast'],Psychopomp,"['art pop', 'eugene indie', 'indie pop', 'philly indie']",0,True,False,0.517,0.772,6,-5.941,0,0.0401,0.000334,0.653,0.104,0.33,109.836,144678,4,audio_features,https://api.spotify.com/v1/tracks/1Ddmip7ro8VGzhTbDE4pcg,https://api.spotify.com/v1/audio-analysis/1Ddmip7ro8VGzhTbDE4pcg,spotify:track:1Ddmip7ro8VGzhTbDE4pcg,['spotify:artist:7MoIc5s9KXolCBH1fy9kkw'],spotify:album:3i7EHinpu9J5MXKMzjpjZ0
Drunk,['Sungazer'],"Sungazer, Vol. 2","['livetronica', 'progressive jazz fusion']",37,True,False,0.354,0.836,7,-7.394,1,0.0628,0.00637,0.763,0.165,0.407,106.365,206828,4,audio_features,https://api.spotify.com/v1/tracks/06TOkR7dO7PLwhToEMB48x,https://api.spotify.com/v1/audio-analysis/06TOkR7dO7PLwhToEMB48x,spotify:track:06TOkR7dO7PLwhToEMB48x,['spotify:artist:1uvnDqn7UvVy6orSq1E2YF'],spotify:album:7t3tjDBKgP7xLYfYeXpZ9X
not for You,['MIZUKAMI'],not for You,[],32,True,False,0.869,0.487,5,-9.047,0,0.231,0.776,0.762,0.0701,0.761,98.903,180606,4,audio_features,https://api.spotify.com/v1/tracks/0e9wjMthKJPIVqMlWOS6vm,https://api.spotify.com/v1/audio-analysis/0e9wjMthKJPIVqMlWOS6vm,spotify:track:0e9wjMthKJPIVqMlWOS6vm,['spotify:artist:3coUJaSHEnYwQT6NAM9BN4'],spotify:album:0hj0KbLPyf3nBCHPyEuF2c
Jungle Run,"['Nubiyan Twist', 'Nubiya Brandon']",Jungle Run,"['indie jazz', 'indie soul', 'uk contemporary jazz']",0,True,False,0.375,0.674,9,-8.231,0,0.0735,0.114,0.00417,0.156,0.535,180.463,314787,5,audio_features,https://api.spotify.com/v1/tracks/15SB9gupKiZkQjE5Y9r3C6,https://api.spotify.com/v1/audio-analysis/15SB9gupKiZkQjE5Y9r3C6,spotify:track:15SB9gupKiZkQjE5Y9r3C6,"['spotify:artist:5HNkGissAKlCv88sus7rVO', 'spotify:artist:7ImrqgGNQfICLCcdLXhkoT']",spotify:album:3VOw8wKhsIWTwwg818oIbp
Little Nerves,['Binkbeats'],Private Matter Previously Unavailable,"['dutch experimental electronic', 'jazztronica']",4,True,False,0.426,0.474,4,-12.815,0,0.0409,0.522,0.873,0.142,0.156,152.817,275920,4,audio_features,https://api.spotify.com/v1/tracks/6BqHTw2hQYhxwr8wfe0k3m,https://api.spotify.com/v1/audio-analysis/6BqHTw2hQYhxwr8wfe0k3m,spotify:track:6BqHTw2hQYhxwr8wfe0k3m,['spotify:artist:7exctwYNULoOlBmGGUwIzd'],spotify:album:1qgpiKOocv2IRcHiFdZTLx
Get Sun (feat. Arthur Verocai),"['Hiatus Kaiyote', 'Arthur Verocai']",Get Sun (feat. Arthur Verocai),"['alternative r&b', 'australian r&b', 'bossa nova', 'brazilian jazz', 'indie soul', 'jazz funk', 'mpb', 'neo soul', 'psicodelia brasileira', 'shiver pop']",38,True,False,0.33,0.655,7,-6.532,1,0.163,0.107,0.000851,0.116,0.495,90.315,337627,4,audio_features,https://api.spotify.com/v1/tracks/4WdUMgVMYdn1xeu3X2z9Ai,https://api.spotify.com/v1/audio-analysis/4WdUMgVMYdn1xeu3X2z9Ai,spotify:track:4WdUMgVMYdn1xeu3X2z9Ai,"['spotify:artist:43JlwunhXm1oqdKyOa2Z9Y', 'spotify:artist:1tP3R35TdPW8BMwmTPOoVZ']",spotify:album:4voG9BTFD0GrLyKpEKdBSX
Bright Size Life,['Pat Metheny'],Bright Size Life,"['avant-garde jazz', 'contemporary post-bop', 'jazz', 'jazz fusion', 'jazz guitar']",45,True,False,0.405,0.342,7,-16.968,1,0.0278,0.58,0.656,0.1,0.556,82.139,285600,4,audio_features,https://api.spotify.com/v1/tracks/6UwTR0kjCtlT4FMNtIvLac,https://api.spotify.com/v1/audio-analysis/6UwTR0kjCtlT4FMNtIvLac,spotify:track:6UwTR0kjCtlT4FMNtIvLac,['spotify:artist:3t58jfUhoMLYVO14XaUFLA'],spotify:album:1wyaHGxXkIGaLGSQTTgKzw
Sunday,['DJ Day'],The Day Before (Deluxe Edition),[],35,True,False,0.798,0.494,7,-14.932,1,0.0689,0.0701,0.911,0.0938,0.84,93.016,203057,4,audio_features,https://api.spotify.com/v1/tracks/10xn5QnjGhVGJCR0kQ5ux6,https://api.spotify.com/v1/audio-analysis/10xn5QnjGhVGJCR0kQ5ux6,spotify:track:10xn5QnjGhVGJCR0kQ5ux6,['spotify:artist:64nlNvqVtLkdY4x8Hhvq6T'],spotify:album:1FJWNRqws0bdFbFRk5MxDX
Catharsis,['Master Soul Boy'],Catharsis,[],36,True,False,0.635,0.235,2,-15.111,1,0.207,0.653,0.00802,0.121,0.495,85.024,144567,4,audio_features,https://api.spotify.com/v1/tracks/2cWAfOTxFrCPJ6rZU5WqDG,https://api.spotify.com/v1/audio-analysis/2cWAfOTxFrCPJ6rZU5WqDG,spotify:track:2cWAfOTxFrCPJ6rZU5WqDG,['spotify:artist:05G52WX5mk1SgWBoMJDKbN'],spotify:album:2ClfWMCvHw0GhAKAS5EVMa
Ether,['Sungazer'],"Sungazer, Vol. 1","['livetronica', 'progressive jazz fusion']",48,True,False,0.528,0.47,11,-12.235,0,0.0284,0.28,0.938,0.11,0.547,159.908,140500,5,audio_features,https://api.spotify.com/v1/tracks/5cqgv7WA5ncX2p3hOzy2wS,https://api.spotify.com/v1/audio-analysis/5cqgv7WA5ncX2p3hOzy2wS,spotify:track:5cqgv7WA5ncX2p3hOzy2wS,['spotify:artist:1uvnDqn7UvVy6orSq1E2YF'],spotify:album:2TbvHLpehuGRdgpYRdFL11
Clouds,"['Busty and the Bass', 'Amber Navran']",Eddie,"['indie r&b', 'neo r&b', 'retro soul']",0,True,False,0.63,0.378,11,-6.225,1,0.0607,0.662,0.0383,0.0874,0.294,113.915,231306,4,audio_features,https://api.spotify.com/v1/tracks/7jeE1KcCZWM1v0Yd5WSXWA,https://api.spotify.com/v1/audio-analysis/7jeE1KcCZWM1v0Yd5WSXWA,spotify:track:7jeE1KcCZWM1v0Yd5WSXWA,"['spotify:artist:4XMc1qHObZ7aXQrH5MmbjK', 'spotify:artist:4akQZt0saex1UBmywlc1qH']",spotify:album:67Fh6j4gtXzBPfzmJLKYfg
Butterfly - Live,['Gretchen Parlato'],Live in Nyc,['contemporary jazz'],18,True,False,0.456,0.587,5,-10.921,0,0.0572,0.816,0.0744,0.908,0.373,144.515,462301,4,audio_features,https://api.spotify.com/v1/tracks/5wgxOnyLvseBkoUPMSD2mN,https://api.spotify.com/v1/audio-analysis/5wgxOnyLvseBkoUPMSD2mN,spotify:track:5wgxOnyLvseBkoUPMSD2mN,['spotify:artist:76Gi1qoWLrIerL5FcL0TZb'],spotify:album:21D8tcBqXe5R753Hq658W7
Magnus,"['Gretchen Parlato', 'Magnus Thompson', 'Thaddeus Thompson', 'Ashley Thompson']",Flor,['contemporary jazz'],46,True,False,0.563,0.459,3,-11.435,1,0.0451,0.896,0.000242,0.0775,0.852,164.925,250698,3,audio_features,https://api.spotify.com/v1/tracks/6rT1tvDLwn7BhiOoDbbg84,https://api.spotify.com/v1/audio-analysis/6rT1tvDLwn7BhiOoDbbg84,spotify:track:6rT1tvDLwn7BhiOoDbbg84,"['spotify:artist:76Gi1qoWLrIerL5FcL0TZb', 'spotify:artist:4f07yMPEAu1vRJYb4yOrda', 'spotify:artist:1p1XxO4sy31SKZNSWEzFt9', 'spotify:artist:21Uy8s7LmNc3uVZBcWCV4c']",spotify:album:31DutanyKyJhX0CDb62IZa
Sweet Love,"['Gretchen Parlato', 'Gerald Clayton']",Flor,"['contemporary jazz', 'italian jazz', 'jazz', 'modern jazz piano', 'straight-ahead jazz', 'uk contemporary jazz']",24,True,False,0.606,0.65,7,-10.145,0,0.0356,0.748,0.00146,0.198,0.815,170.061,251283,5,audio_features,https://api.spotify.com/v1/tracks/3gZlCa74bQd947juVb9U7q,https://api.spotify.com/v1/audio-analysis/3gZlCa74bQd947juVb9U7q,spotify:track:3gZlCa74bQd947juVb9U7q,"['spotify:artist:76Gi1qoWLrIerL5FcL0TZb', 'spotify:artist:5mYw31MXiGnqTMliAcl7m8']",spotify:album:31DutanyKyJhX0CDb62IZa
É Preciso Perdoar,['Gretchen Parlato'],Flor,['contemporary jazz'],21,True,False,0.528,0.392,5,-13.055,0,0.0422,0.844,0.00397,0.379,0.425,137.004,356386,4,audio_features,https://api.spotify.com/v1/tracks/7yONBxkxHREGj9LdkMF7vC,https://api.spotify.com/v1/audio-analysis/7yONBxkxHREGj9LdkMF7vC,spotify:track:7yONBxkxHREGj9LdkMF7vC,['spotify:artist:76Gi1qoWLrIerL5FcL0TZb'],spotify:album:31DutanyKyJhX0CDb62IZa
El Ron Zacapa,['bohemianvoodoo'],Aromatic,"['japanese jazz', 'japanese jazz fusion', 'japanese post-rock']",30,True,False,0.654,0.649,6,-7.937,0,0.0945,0.107,0.875,0.0638,0.831,116.054,294707,4,audio_features,https://api.spotify.com/v1/tracks/0dKSWyTR0mgslrs3hBEsDC,https://api.spotify.com/v1/audio-analysis/0dKSWyTR0mgslrs3hBEsDC,spotify:track:0dKSWyTR0mgslrs3hBEsDC,['spotify:artist:2pKjlyTAEzqUAFsQNCgmkS'],spotify:album:3sZ9DqY8pBuWfcR4SvKxkN
The World It Softly Lulls,['Hiatus Kaiyote'],Tawk Tomahawk,"['alternative r&b', 'australian r&b', 'indie soul', 'neo soul', 'shiver pop']",43,True,False,0.828,0.49,8,-8.218,1,0.0656,0.115,0.395,0.078,0.495,101.382,175987,4,audio_features,https://api.spotify.com/v1/tracks/5ZJWZkSQK2cMpFJFw0t9Y0,https://api.spotify.com/v1/audio-analysis/5ZJWZkSQK2cMpFJFw0t9Y0,spotify:track:5ZJWZkSQK2cMpFJFw0t9Y0,['spotify:artist:43JlwunhXm1oqdKyOa2Z9Y'],spotify:album:54UDcBALhfyaQ67fsSZrkQ
I'll Keep My Light In My Window,"['Alice Russell', 'Quantic and His Combo Barbaro']",Look Around The Corner (Bonus Tracks Version),"['british soul', 'electronica', 'funk', 'indie jazz', 'neo soul', 'nu jazz', 'trip hop']",7,True,False,0.467,0.596,7,-8.314,0,0.036,0.326,0.000742,0.269,0.581,81.676,341827,4,audio_features,https://api.spotify.com/v1/tracks/5Ojf4Vs6BuJey7P58D1dKM,https://api.spotify.com/v1/audio-analysis/5Ojf4Vs6BuJey7P58D1dKM,spotify:track:5Ojf4Vs6BuJey7P58D1dKM,"['spotify:artist:1ga4lWS7NtKo4r9jNSWumc', 'spotify:artist:7zc5IwPnsT4IxqtsqVwcSN']",spotify:album:5VG1axBYL3aXMvy0oB7S3Z
Mist Beneath Your Apartment,['City Girl'],Neon Impasse,['lo-fi beats'],36,True,False,0.702,0.527,10,-10.145,1,0.0774,0.361,0.819,0.352,0.266,80.997,208889,4,audio_features,https://api.spotify.com/v1/tracks/1UvHUFVc5WLdinhJnUnbMV,https://api.spotify.com/v1/audio-analysis/1UvHUFVc5WLdinhJnUnbMV,spotify:track:1UvHUFVc5WLdinhJnUnbMV,['spotify:artist:6yby1ACnfwVigbSSaH3kEQ'],spotify:album:3M1CEjZiljxpfxoHFHoqNP
Keep it Sexy,['Otis McDonald'],"Beats, Vol. 1",[],28,True,False,0.614,0.992,8,-2.852,1,0.0798,0.104,0.582,0.19,0.718,100.003,279300,4,audio_features,https://api.spotify.com/v1/tracks/0g005wsdyweodGuNeuB4Sh,https://api.spotify.com/v1/audio-analysis/0g005wsdyweodGuNeuB4Sh,spotify:track:0g005wsdyweodGuNeuB4Sh,['spotify:artist:4Ps1M3A9ck9G3gbPjllg7T'],spotify:album:4t3RWCGEfJk6s18KD2oXGX
Fair Chance,"['Thundercat', 'Ty Dolla $ign', 'Lil B']",It Is What It Is,"['afrofuturism', 'dance pop', 'escape room', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul', 'underground hip hop']",54,True,False,0.693,0.504,9,-11.621,1,0.0402,0.628,0.4,0.111,0.254,105.021,237700,4,audio_features,https://api.spotify.com/v1/tracks/7dZ83x0X0QnZfm1mvJ83bn,https://api.spotify.com/v1/audio-analysis/7dZ83x0X0QnZfm1mvJ83bn,spotify:track:7dZ83x0X0QnZfm1mvJ83bn,"['spotify:artist:4frXpPxQQZwbCu3eTGnZEw', 'spotify:artist:7c0XG5cIJTrrAgEC3ULPiq', 'spotify:artist:4bbjivSh1oG4NOc7uYHfw5']",spotify:album:59GRmAvlGs7KjLizFnV7Y9
春泥棒,['ヨルシカ'],春泥棒,['j-pop'],61,True,False,0.762,0.595,5,-6.777,1,0.0445,0.103,4.71e-05,0.115,0.858,125.047,290289,4,audio_features,https://api.spotify.com/v1/tracks/1rr2DJOxV0sHXeUXCAz1yf,https://api.spotify.com/v1/audio-analysis/1rr2DJOxV0sHXeUXCAz1yf,spotify:track:1rr2DJOxV0sHXeUXCAz1yf,['spotify:artist:4UK2Lzi6fBfUi9rpDt6cik'],spotify:album:4YKJk4juMZQr2sDnKzDlBz
